collection;age;len.bin;Catch.wt;log1p.CPUE.trp;Year;Month;Season;time.step;geometry;equilibrium_time.pacific;standard_length;NBRE_IN;Total_N;LON;LAT;CatchWeightLen;keys;date
2126;10;250;185391.379584576;12.8233743122787;2004;4;Spring;2004 - Spring;-122.9018|-122.8963|34.7815|34.7461;2004-04-26 09:40:00;25;200;2500;-122.89905;34.7638;26666.5134452601;212620044Springc(-122.9018, -122.8963, 34.7815, 34.7461)2004 - Spring2004-04-26 09:40:00;2004-04-26
2128;10;250;128751.264793235;11.7656454089983;2004;4;Spring;2004 - Spring;-123.5991|-123.5753|36.0815|36.0221;2004-04-27 04:49:00;24.3;50;2500;-123.5872;36.0518;8817.21251744823;212820044Springc(-123.5991, -123.5753, 36.0815, 36.0221)2004 - Spring2004-04-27 04:49:00;2004-04-27
2128;10;250;128751.264793235;11.7656454089983;2004;4;Spring;2004 - Spring;-123.5991|-123.5753|36.0815|36.0221;2004-04-27 04:49:00;24.5;50;2500;-123.5872;36.0518;9053.77082820879;212820044Springc(-123.5991, -123.5753, 36.0815, 36.0221)2004 - Spring2004-04-27 04:49:00;2004-04-27
2128;10;250;128751.264793235;11.7656454089983;2004;4;Spring;2004 - Spring;-123.5991|-123.5753|36.0815|36.0221;2004-04-27 04:49:00;24.6;50;2500;-123.5872;36.0518;9173.67691445569;212820044Springc(-123.5991, -123.5753, 36.0815, 36.0221)2004 - Spring2004-04-27 04:49:00;2004-04-27
2128;10;250;128751.264793235;11.7656454089983;2004;4;Spring;2004 - Spring;-123.5991|-123.5753|36.0815|36.0221;2004-04-27 04:49:00;24.7;50;2500;-123.5872;36.0518;9294.6748954608;212820044Springc(-123.5991, -123.5753, 36.0815, 36.0221)2004 - Spring2004-04-27 04:49:00;2004-04-27
2128;10;250;128751.264793235;11.7656454089983;2004;4;Spring;2004 - Spring;-123.5991|-123.5753|36.0815|36.0221;2004-04-27 04:49:00;24.9;50;2500;-123.5872;36.0518;9539.96839491367;212820044Springc(-123.5991, -123.5753, 36.0815, 36.0221)2004 - Spring2004-04-27 04:49:00;2004-04-27
2129;10;250;5092.17070924132;8.53565584472879;2004;4;Spring;2004 - Spring;-123.5885|-123.578|36.073|36.0135;2004-04-27 06:53:00;24.2;50;2500;-123.58325;36.04325;343.03989373275;212920044Springc(-123.5885, -123.578, 36.073, 36.0135)2004 - Spring2004-04-27 06:53:00;2004-04-27
2129;10;250;5092.17070924132;8.53565584472879;2004;4;Spring;2004 - Spring;-123.5885|-123.578|36.073|36.0135;2004-04-27 06:53:00;24.3;50;2500;-123.58325;36.04325;347.639615369934;212920044Springc(-123.5885, -123.578, 36.073, 36.0135)2004 - Spring2004-04-27 06:53:00;2004-04-27
2129;10;250;5092.17070924132;8.53565584472879;2004;4;Spring;2004 - Spring;-123.5885|-123.578|36.073|36.0135;2004-04-27 06:53:00;24.5;100;2500;-123.58325;36.04325;713.932981004506;212920044Springc(-123.5885, -123.578, 36.073, 36.0135)2004 - Spring2004-04-27 06:53:00;2004-04-27
2129;10;250;5092.17070924132;8.53565584472879;2004;4;Spring;2004 - Spring;-123.5885|-123.578|36.073|36.0135;2004-04-27 06:53:00;24.7;100;2500;-123.58325;36.04325;732.929414880816;212920044Springc(-123.5885, -123.578, 36.073, 36.0135)2004 - Spring2004-04-27 06:53:00;2004-04-27
2129;10;250;5092.17070924132;8.53565584472879;2004;4;Spring;2004 - Spring;-123.5885|-123.578|36.073|36.0135;2004-04-27 06:53:00;24.8;50;2500;-123.58325;36.04325;371.278607091962;212920044Springc(-123.5885, -123.578, 36.073, 36.0135)2004 - Spring2004-04-27 06:53:00;2004-04-27
2129;10;250;5092.17070924132;8.53565584472879;2004;4;Spring;2004 - Spring;-123.5885|-123.578|36.073|36.0135;2004-04-27 06:53:00;24.9;50;2500;-123.58325;36.04325;376.135988203324;212920044Springc(-123.5885, -123.578, 36.073, 36.0135)2004 - Spring2004-04-27 06:53:00;2004-04-27
2130;10;250;175929.161310086;12.0778423845319;2004;4;Spring;2004 - Spring;-123.7571|-123.7971|35.9343|35.9876;2004-04-27 09:24:00;24.2;50;2500;-123.7771;35.96095;10148.014336309;213020044Springc(-123.7571, -123.7971, 35.9343, 35.9876)2004 - Spring2004-04-27 09:24:00;2004-04-27
2130;10;250;175929.161310086;12.0778423845319;2004;4;Spring;2004 - Spring;-123.7571|-123.7971|35.9343|35.9876;2004-04-27 09:24:00;24.3;100;2500;-123.7771;35.96095;20568.1721869438;213020044Springc(-123.7571, -123.7971, 35.9343, 35.9876)2004 - Spring2004-04-27 09:24:00;2004-04-27
2130;10;250;175929.161310086;12.0778423845319;2004;4;Spring;2004 - Spring;-123.7571|-123.7971|35.9343|35.9876;2004-04-27 09:24:00;24.4;100;2500;-123.7771;35.96095;20842.8246437848;213020044Springc(-123.7571, -123.7971, 35.9343, 35.9876)2004 - Spring2004-04-27 09:24:00;2004-04-27
2130;10;250;175929.161310086;12.0778423845319;2004;4;Spring;2004 - Spring;-123.7571|-123.7971|35.9343|35.9876;2004-04-27 09:24:00;24.5;100;2500;-123.7771;35.96095;21119.9987487225;213020044Springc(-123.7571, -123.7971, 35.9343, 35.9876)2004 - Spring2004-04-27 09:24:00;2004-04-27
2130;10;250;175929.161310086;12.0778423845319;2004;4;Spring;2004 - Spring;-123.7571|-123.7971|35.9343|35.9876;2004-04-27 09:24:00;24.8;250;2500;-123.7771;35.96095;54916.9454685843;213020044Springc(-123.7571, -123.7971, 35.9343, 35.9876)2004 - Spring2004-04-27 09:24:00;2004-04-27
2130;10;250;175929.161310086;12.0778423845319;2004;4;Spring;2004 - Spring;-123.7571|-123.7971|35.9343|35.9876;2004-04-27 09:24:00;25;50;2500;-123.7771;35.96095;11272.0697634268;213020044Springc(-123.7571, -123.7971, 35.9343, 35.9876)2004 - Spring2004-04-27 09:24:00;2004-04-27
2131;10;250;91222.6810602048;11.4210698031043;2004;4;Spring;2004 - Spring;-123.9646|-123.9296|35.8958|35.8245;2004-04-27 11:53:00;24.2;50;2500;-123.9471;35.86015;4763.78674624255;213120044Springc(-123.9646, -123.9296, 35.8958, 35.8245)2004 - Spring2004-04-27 11:53:00;2004-04-27
2131;10;250;91222.6810602048;11.4210698031043;2004;4;Spring;2004 - Spring;-123.9646|-123.9296|35.8958|35.8245;2004-04-27 11:53:00;24.3;100;2500;-123.9471;35.86015;9655.32593977736;213120044Springc(-123.9646, -123.9296, 35.8958, 35.8245)2004 - Spring2004-04-27 11:53:00;2004-04-27
2131;10;250;91222.6810602048;11.4210698031043;2004;4;Spring;2004 - Spring;-123.9646|-123.9296|35.8958|35.8245;2004-04-27 11:53:00;24.4;50;2500;-123.9471;35.86015;4892.12808051831;213120044Springc(-123.9646, -123.9296, 35.8958, 35.8245)2004 - Spring2004-04-27 11:53:00;2004-04-27
2131;10;250;91222.6810602048;11.4210698031043;2004;4;Spring;2004 - Spring;-123.9646|-123.9296|35.8958|35.8245;2004-04-27 11:53:00;24.5;50;2500;-123.9471;35.86015;4957.18506032466;213120044Springc(-123.9646, -123.9296, 35.8958, 35.8245)2004 - Spring2004-04-27 11:53:00;2004-04-27
2132;10;250;0.183;0.16805358499625;2004;4;Spring;2004 - Spring;-124.4375|-124.4241|37.2401|37.1778;2004-04-28 04:49:00;24.5;1;1;-124.4308;37.20895;0.183;213220044Springc(-124.4375, -124.4241, 37.2401, 37.1778)2004 - Spring2004-04-28 04:49:00;2004-04-28
2133;10;250;61.7000108469406;4.13836162063632;2004;4;Spring;2004 - Spring;-124.6115|-124.634|37.0968|37.0295;2004-04-28 07:59:00;24.6;20;100;-124.62275;37.06315;26.5538382413887;213320044Springc(-124.6115, -124.634, 37.0968, 37.0295)2004 - Spring2004-04-28 07:59:00;2004-04-28
2133;10;250;61.7000108469406;4.13836162063632;2004;4;Spring;2004 - Spring;-124.6115|-124.634|37.0968|37.0295;2004-04-28 07:59:00;24.7;10;100;-124.62275;37.06315;13.4520376061776;213320044Springc(-124.6115, -124.634, 37.0968, 37.0295)2004 - Spring2004-04-28 07:59:00;2004-04-28
2149;10;250;43725.4706698902;11.3788446796261;2004;7;Summer;2004 - Summer;-124.345|-124.333|46.6718|46.6261;2004-07-12 03:15:00;24.2;50;2500;-124.339;46.64895;43725.4706698902;214920047Summerc(-124.345, -124.333, 46.6718, 46.6261)2004 - Summer2004-07-12 03:15:00;2004-07-12
2150;10;250;92347.8942616266;12.1264707785064;2004;7;Summer;2004 - Summer;-124.3341|-124.345|46.3408|46.3041;2004-07-12 06:00:00;24.2;150;2500;-124.33955;46.32245;8438.66990634823;215020047Summerc(-124.3341, -124.345, 46.3408, 46.3041)2004 - Summer2004-07-12 06:00:00;2004-07-12
2150;10;250;92347.8942616266;12.1264707785064;2004;7;Summer;2004 - Summer;-124.3341|-124.345|46.3408|46.3041;2004-07-12 06:00:00;24.3;100;2500;-124.33955;46.32245;5701.21437588481;215020047Summerc(-124.3341, -124.345, 46.3408, 46.3041)2004 - Summer2004-07-12 06:00:00;2004-07-12
2150;10;250;92347.8942616266;12.1264707785064;2004;7;Summer;2004 - Summer;-124.3341|-124.345|46.3408|46.3041;2004-07-12 06:00:00;24.4;50;2500;-124.33955;46.32245;2888.67212927707;215020047Summerc(-124.3341, -124.345, 46.3408, 46.3041)2004 - Summer2004-07-12 06:00:00;2004-07-12
2150;10;250;92347.8942616266;12.1264707785064;2004;7;Summer;2004 - Summer;-124.3341|-124.345|46.3408|46.3041;2004-07-12 06:00:00;24.5;200;2500;-124.33955;46.32245;11708.3462147715;215020047Summerc(-124.3341, -124.345, 46.3408, 46.3041)2004 - Summer2004-07-12 06:00:00;2004-07-12
2150;10;250;92347.8942616266;12.1264707785064;2004;7;Summer;2004 - Summer;-124.3341|-124.345|46.3408|46.3041;2004-07-12 06:00:00;24.6;50;2500;-124.33955;46.32245;2965.85222375664;215020047Summerc(-124.3341, -124.345, 46.3408, 46.3041)2004 - Summer2004-07-12 06:00:00;2004-07-12
2150;10;250;92347.8942616266;12.1264707785064;2004;7;Summer;2004 - Summer;-124.3341|-124.345|46.3408|46.3041;2004-07-12 06:00:00;24.7;200;2500;-124.33955;46.32245;12019.8836147624;215020047Summerc(-124.3341, -124.345, 46.3408, 46.3041)2004 - Summer2004-07-12 06:00:00;2004-07-12
2150;10;250;92347.8942616266;12.1264707785064;2004;7;Summer;2004 - Summer;-124.3341|-124.345|46.3408|46.3041;2004-07-12 06:00:00;24.8;50;2500;-124.33955;46.32245;3044.44435936724;215020047Summerc(-124.3341, -124.345, 46.3408, 46.3041)2004 - Summer2004-07-12 06:00:00;2004-07-12
2150;10;250;92347.8942616266;12.1264707785064;2004;7;Summer;2004 - Summer;-124.3341|-124.345|46.3408|46.3041;2004-07-12 06:00:00;24.9;50;2500;-124.33955;46.32245;3084.27435830419;215020047Summerc(-124.3341, -124.345, 46.3408, 46.3041)2004 - Summer2004-07-12 06:00:00;2004-07-12
2150;10;250;92347.8942616266;12.1264707785064;2004;7;Summer;2004 - Summer;-124.3341|-124.345|46.3408|46.3041;2004-07-12 06:00:00;25;50;2500;-124.33955;46.32245;3124.46266965904;215020047Summerc(-124.3341, -124.345, 46.3408, 46.3041)2004 - Summer2004-07-12 06:00:00;2004-07-12
2161;10;250;23284.2483360782;10.7487010279334;2004;7;Summer;2004 - Summer;-124.34|-124.3388|45.0096|44.9621;2004-07-15 12:32:00;24.2;25;625;-124.3394;44.98585;3295.41243801368;216120047Summerc(-124.34, -124.3388, 45.0096, 44.9621)2004 - Summer2004-07-15 12:32:00;2004-07-15
2161;10;250;23284.2483360782;10.7487010279334;2004;7;Summer;2004 - Summer;-124.34|-124.3388|45.0096|44.9621;2004-07-15 12:32:00;24.4;50;625;-124.3394;44.98585;6768.38850421338;216120047Summerc(-124.34, -124.3388, 45.0096, 44.9621)2004 - Summer2004-07-15 12:32:00;2004-07-15
2161;10;250;23284.2483360782;10.7487010279334;2004;7;Summer;2004 - Summer;-124.34|-124.3388|45.0096|44.9621;2004-07-15 12:32:00;24.5;25;625;-124.3394;44.98585;3429.19827765475;216120047Summerc(-124.34, -124.3388, 45.0096, 44.9621)2004 - Summer2004-07-15 12:32:00;2004-07-15
2161;10;250;23284.2483360782;10.7487010279334;2004;7;Summer;2004 - Summer;-124.34|-124.3388|45.0096|44.9621;2004-07-15 12:32:00;24.6;25;625;-124.3394;44.98585;3474.6138014448;216120047Summerc(-124.34, -124.3388, 45.0096, 44.9621)2004 - Summer2004-07-15 12:32:00;2004-07-15
2161;10;250;23284.2483360782;10.7487010279334;2004;7;Summer;2004 - Summer;-124.34|-124.3388|45.0096|44.9621;2004-07-15 12:32:00;24.7;25;625;-124.3394;44.98585;3520.44289033334;216120047Summerc(-124.34, -124.3388, 45.0096, 44.9621)2004 - Summer2004-07-15 12:32:00;2004-07-15
2162;10;250;118295.999593864;12.3740966408567;2004;7;Summer;2004 - Summer;-124.4106|-124.4616|44.6726|44.6443;2004-07-16 03:16:00;24.2;100;2500;-124.4361;44.65845;10304.0952795893;216220047Summerc(-124.4106, -124.4616, 44.6726, 44.6443)2004 - Summer2004-07-16 03:16:00;2004-07-16
2162;10;250;118295.999593864;12.3740966408567;2004;7;Summer;2004 - Summer;-124.4106|-124.4616|44.6726|44.6443;2004-07-16 03:16:00;24.4;150;2500;-124.4361;44.65845;15872.5473704428;216220047Summerc(-124.4106, -124.4616, 44.6726, 44.6443)2004 - Summer2004-07-16 03:16:00;2004-07-16
2162;10;250;118295.999593864;12.3740966408567;2004;7;Summer;2004 - Summer;-124.4106|-124.4616|44.6726|44.6443;2004-07-16 03:16:00;24.5;50;2500;-124.4361;44.65845;5361.20841475856;216220047Summerc(-124.4106, -124.4616, 44.6726, 44.6443)2004 - Summer2004-07-16 03:16:00;2004-07-16
2162;10;250;118295.999593864;12.3740966408567;2004;7;Summer;2004 - Summer;-124.4106|-124.4616|44.6726|44.6443;2004-07-16 03:16:00;24.6;150;2500;-124.4361;44.65845;16296.6331271011;216220047Summerc(-124.4106, -124.4616, 44.6726, 44.6443)2004 - Summer2004-07-16 03:16:00;2004-07-16
2162;10;250;118295.999593864;12.3740966408567;2004;7;Summer;2004 - Summer;-124.4106|-124.4616|44.6726|44.6443;2004-07-16 03:16:00;24.7;50;2500;-124.4361;44.65845;5503.86023762965;216220047Summerc(-124.4106, -124.4616, 44.6726, 44.6443)2004 - Summer2004-07-16 03:16:00;2004-07-16
2162;10;250;118295.999593864;12.3740966408567;2004;7;Summer;2004 - Summer;-124.4106|-124.4616|44.6726|44.6443;2004-07-16 03:16:00;24.8;100;2500;-124.4361;44.65845;11152.3184697848;216220047Summerc(-124.4106, -124.4616, 44.6726, 44.6443)2004 - Summer2004-07-16 03:16:00;2004-07-16
2162;10;250;118295.999593864;12.3740966408567;2004;7;Summer;2004 - Summer;-124.4106|-124.4616|44.6726|44.6443;2004-07-16 03:16:00;24.9;50;2500;-124.4361;44.65845;5649.11127151433;216220047Summerc(-124.4106, -124.4616, 44.6726, 44.6443)2004 - Summer2004-07-16 03:16:00;2004-07-16
2162;10;250;118295.999593864;12.3740966408567;2004;7;Summer;2004 - Summer;-124.4106|-124.4616|44.6726|44.6443;2004-07-16 03:16:00;25;100;2500;-124.4361;44.65845;11445.4391757167;216220047Summerc(-124.4106, -124.4616, 44.6726, 44.6443)2004 - Summer2004-07-16 03:16:00;2004-07-16
2164;10;250;897.464140260773;7.49327731517034;2004;7;Summer;2004 - Summer;-124.5733|-124.6311|44.0006|43.9993;2004-07-16 09:18:00;24.2;20;100;-124.6022;43.99995;452.81568497412;216420047Summerc(-124.5733, -124.6311, 44.0006, 43.9993)2004 - Summer2004-07-16 09:18:00;2004-07-16
2164;10;250;897.464140260773;7.49327731517034;2004;7;Summer;2004 - Summer;-124.5733|-124.6311|44.0006|43.9993;2004-07-16 09:18:00;24.6;10;100;-124.6022;43.99995;238.719683517082;216420047Summerc(-124.5733, -124.6311, 44.0006, 43.9993)2004 - Summer2004-07-16 09:18:00;2004-07-16
2174;10;250;5.04273026389333;2.40563438733716;2004;7;Summer;2004 - Summer;-124.8495|-124.8458|42.9971|42.9578;2004-07-19 10:35:00;24.5;5;25;-124.84765;42.97745;5.04273026389333;217420047Summerc(-124.8495, -124.8458, 42.9971, 42.9578)2004 - Summer2004-07-19 10:35:00;2004-07-19
2175;10;250;87727.3775019657;12.0751421818637;2004;7;Summer;2004 - Summer;-124.7956|-124.7838|42.8001|42.7695;2004-07-19 12:32:00;24.2;150;2500;-124.7897;42.7848;10941.5813134812;217520047Summerc(-124.7956, -124.7838, 42.8001, 42.7695)2004 - Summer2004-07-19 12:32:00;2004-07-19
2175;10;250;87727.3775019657;12.0751421818637;2004;7;Summer;2004 - Summer;-124.7956|-124.7838|42.8001|42.7695;2004-07-19 12:32:00;24.3;50;2500;-124.7897;42.7848;3696.09792607272;217520047Summerc(-124.7956, -124.7838, 42.8001, 42.7695)2004 - Summer2004-07-19 12:32:00;2004-07-19
2175;10;250;87727.3775019657;12.0751421818637;2004;7;Summer;2004 - Summer;-124.7956|-124.7838|42.8001|42.7695;2004-07-19 12:32:00;24.5;100;2500;-124.7897;42.7848;7590.52217808284;217520047Summerc(-124.7956, -124.7838, 42.8001, 42.7695)2004 - Summer2004-07-19 12:32:00;2004-07-19
2175;10;250;87727.3775019657;12.0751421818637;2004;7;Summer;2004 - Summer;-124.7956|-124.7838|42.8001|42.7695;2004-07-19 12:32:00;24.6;50;2500;-124.7897;42.7848;3845.52466563364;217520047Summerc(-124.7956, -124.7838, 42.8001, 42.7695)2004 - Summer2004-07-19 12:32:00;2004-07-19
2175;10;250;87727.3775019657;12.0751421818637;2004;7;Summer;2004 - Summer;-124.7956|-124.7838|42.8001|42.7695;2004-07-19 12:32:00;24.7;50;2500;-124.7897;42.7848;3896.24595490357;217520047Summerc(-124.7956, -124.7838, 42.8001, 42.7695)2004 - Summer2004-07-19 12:32:00;2004-07-19
2175;10;250;87727.3775019657;12.0751421818637;2004;7;Summer;2004 - Summer;-124.7956|-124.7838|42.8001|42.7695;2004-07-19 12:32:00;25;50;2500;-124.7897;42.7848;4051.17900574512;217520047Summerc(-124.7956, -124.7838, 42.8001, 42.7695)2004 - Summer2004-07-19 12:32:00;2004-07-19
2184;10;250;1527.9380596711;8.02514879746561;2004;7;Summer;2004 - Summer;-124.9345|-124.9335|42.7111|42.6808;2004-07-22 08:46:00;24.4;30;900;-124.934;42.69595;163.931392520275;218420047Summerc(-124.9345, -124.9335, 42.7111, 42.6808)2004 - Summer2004-07-22 08:46:00;2004-07-22
2184;10;250;1527.9380596711;8.02514879746561;2004;7;Summer;2004 - Summer;-124.9345|-124.9335|42.7111|42.6808;2004-07-22 08:46:00;24.5;30;900;-124.934;42.69595;166.111401121294;218420047Summerc(-124.9345, -124.9335, 42.7111, 42.6808)2004 - Summer2004-07-22 08:46:00;2004-07-22
2184;10;250;1527.9380596711;8.02514879746561;2004;7;Summer;2004 - Summer;-124.9345|-124.9335|42.7111|42.6808;2004-07-22 08:46:00;24.7;30;900;-124.934;42.69595;170.531317740165;218420047Summerc(-124.9345, -124.9335, 42.7111, 42.6808)2004 - Summer2004-07-22 08:46:00;2004-07-22
2184;10;250;1527.9380596711;8.02514879746561;2004;7;Summer;2004 - Summer;-124.9345|-124.9335|42.7111|42.6808;2004-07-22 08:46:00;24.8;30;900;-124.934;42.69595;172.771426089976;218420047Summerc(-124.9345, -124.9335, 42.7111, 42.6808)2004 - Summer2004-07-22 08:46:00;2004-07-22
2187;10;250;1940.21564666219;8.26395925462618;2004;7;Summer;2004 - Summer;-125.3555|-125.351|42.7028|42.6596;2004-07-23 05:49:00;24.4;50;2500;-125.35325;42.6812;492.452787669101;218720047Summerc(-125.3555, -125.351, 42.7028, 42.6596)2004 - Summer2004-07-23 05:49:00;2004-07-23
2187;10;250;1940.21564666219;8.26395925462618;2004;7;Summer;2004 - Summer;-125.3555|-125.351|42.7028|42.6596;2004-07-23 05:49:00;25;50;2500;-125.35325;42.6812;532.649702971554;218720047Summerc(-125.3555, -125.351, 42.7028, 42.6596)2004 - Summer2004-07-23 05:49:00;2004-07-23
2188;10;250;5057.30119558436;9.22183430207164;2004;7;Summer;2004 - Summer;-125.345|-125.3365|42.5798|42.5333;2004-07-23 07:35:00;24.2;50;2500;-125.34075;42.55655;978.027554186105;218820047Summerc(-125.345, -125.3365, 42.5798, 42.5333)2004 - Summer2004-07-23 07:35:00;2004-07-23
2188;10;250;5057.30119558436;9.22183430207164;2004;7;Summer;2004 - Summer;-125.345|-125.3365|42.5798|42.5333;2004-07-23 07:35:00;24.7;50;2500;-125.34075;42.55655;1044.8131195863;218820047Summerc(-125.345, -125.3365, 42.5798, 42.5333)2004 - Summer2004-07-23 07:35:00;2004-07-23
2188;10;250;5057.30119558436;9.22183430207164;2004;7;Summer;2004 - Summer;-125.345|-125.3365|42.5798|42.5333;2004-07-23 07:35:00;24.8;50;2500;-125.34075;42.55655;1058.53783962127;218820047Summerc(-125.345, -125.3365, 42.5798, 42.5333)2004 - Summer2004-07-23 07:35:00;2004-07-23
2188;10;250;5057.30119558436;9.22183430207164;2004;7;Summer;2004 - Summer;-125.345|-125.3365|42.5798|42.5333;2004-07-23 07:35:00;25;50;2500;-125.34075;42.55655;1086.35979965999;218820047Summerc(-125.345, -125.3365, 42.5798, 42.5333)2004 - Summer2004-07-23 07:35:00;2004-07-23
2190;10;250;36639.4773332139;10.9923250338616;2004;7;Summer;2004 - Summer;-125.384|-125.3871|42.5226|42.5498;2004-07-23 11:13:00;24.2;100;2500;-125.38555;42.5362;3765.17159758094;219020047Summerc(-125.384, -125.3871, 42.5226, 42.5498)2004 - Summer2004-07-23 11:13:00;2004-07-23
2190;10;250;36639.4773332139;10.9923250338616;2004;7;Summer;2004 - Summer;-125.384|-125.3871|42.5226|42.5498;2004-07-23 11:13:00;24.4;50;2500;-125.38555;42.5362;1933.30460426512;219020047Summerc(-125.384, -125.3871, 42.5226, 42.5498)2004 - Summer2004-07-23 11:13:00;2004-07-23
2190;10;250;36639.4773332139;10.9923250338616;2004;7;Summer;2004 - Summer;-125.384|-125.3871|42.5226|42.5498;2004-07-23 11:13:00;24.7;150;2500;-125.38555;42.5362;6033.42001839611;219020047Summerc(-125.384, -125.3871, 42.5226, 42.5498)2004 - Summer2004-07-23 11:13:00;2004-07-23
2190;10;250;36639.4773332139;10.9923250338616;2004;7;Summer;2004 - Summer;-125.384|-125.3871|42.5226|42.5498;2004-07-23 11:13:00;25;100;2500;-125.38555;42.5362;4182.2247695643;219020047Summerc(-125.384, -125.3871, 42.5226, 42.5498)2004 - Summer2004-07-23 11:13:00;2004-07-23
2232;10;250;57.2099155672595;4.74857618622958;2005;3;Spring;2005 - Spring;-124.5865|-124.5881|42.0015|41.9703;2005-03-16 03:22:00;25;21;441;-124.5873;41.9859;57.2099155672595;223220053Springc(-124.5865, -124.5881, 42.0015, 41.9703)2005 - Spring2005-03-16 03:22:00;2005-03-16
2250;10;250;17.5971574273334;3.58890205828474;2005;4;Spring;2005 - Spring;-121.5926|-121.5786|34.3198|34.2905;2005-04-05 12:14:00;24.9;6;36;-121.5856;34.30515;6.38793390638533;225020054Springc(-121.5926, -121.5786, 34.3198, 34.2905)2005 - Spring2005-04-05 12:14:00;2005-04-05
2250;10;250;17.5971574273334;3.58890205828474;2005;4;Spring;2005 - Spring;-121.5926|-121.5786|34.3198|34.2905;2005-04-05 12:14:00;25;6;36;-121.5856;34.30515;6.47116913351512;225020054Springc(-121.5926, -121.5786, 34.3198, 34.2905)2005 - Spring2005-04-05 12:14:00;2005-04-05
2253;10;250;229.165157370246;6.12976959120137;2005;4;Spring;2005 - Spring;-121.2206|-121.186|34.5045|34.487;2005-04-06 10:26:00;24.9;50;2500;-121.2033;34.49575;229.165157370246;225320054Springc(-121.2206, -121.186, 34.5045, 34.487)2005 - Spring2005-04-06 10:26:00;2005-04-06
2258;10;250;100.630115572017;5.30955514127983;2005;4;Spring;2005 - Spring;-124.313|-124.2878|37.2568|37.2711;2005-04-23 07:07:00;24.6;29;841;-124.3004;37.26395;100.630115572017;225820054Springc(-124.313, -124.2878, 37.2568, 37.2711)2005 - Spring2005-04-23 07:07:00;2005-04-23
